episode,episode_return,episode_length,success,reached_goal,cliff_hits,risky_visits,epsilon
231,53.01093628593616,150,0,0,0,0,0.06314494178252908
232,50.24982517482506,150,0,0,0,0,0.06282921707361644
233,36.410936285936245,150,0,0,0,0,0.06251507098824835
234,36.49729992229988,150,0,0,0,0,0.062202495633307105
235,48.36699689199679,150,0,0,0,0,0.06189148315514057
236,52.777602952602834,150,0,0,0,0,0.061582025739364867
237,45.31093628593626,150,0,0,0,0,0.06127411561066804
238,51.19729992229981,150,0,0,0,0,0.0609677450326147
239,52.310936285936165,150,0,0,0,0,0.06066290630745162
240,50.4442696192695,150,0,0,0,0,0.060359591775914365
241,51.049397824397715,150,0,0,0,0,0.06005779381703479
242,52.310936285936165,150,0,0,0,0,0.059757504847949616
243,53.47760295260282,150,0,0,0,0,0.059458717323709866
244,53.47760295260283,150,0,0,0,0,0.059161423737091316
245,36.477602952602915,150,0,0,0,0,0.05886561661840586
246,52.54426961926951,150,0,0,0,0,0.05857128853531383
247,53.01093628593617,150,0,0,0,0,0.05827843209263726
248,53.94426961926949,150,0,0,0,0,0.05798703993217407
249,53.01093628593617,150,0,0,0,0,0.0576971047325132
250,40.022047397047345,150,0,0,0,0,0.05740861920885063
251,37.74426961926959,150,0,0,0,0,0.057121576112806376
252,37.14426961926957,150,0,0,0,0,0.056835968232242344
253,44.34426961926952,150,0,0,0,0,0.05655178839108113
254,36.58593628593624,150,0,0,0,0,0.05626902944912573
255,49.72717560217549,150,0,0,0,0,0.0559876843018801
256,53.47760295260283,150,0,0,0,0,0.055707745880370696
257,36.51093628593625,150,0,0,0,0,0.05542920715096884
258,52.07760295260283,150,0,0,0,0,0.055152061115214
259,53.9442696192695,150,0,0,0,0,0.05487630080963793
260,53.244269619269495,150,0,0,0,0,0.05460191930558974
261,38.54426961926956,150,0,0,0,0,0.05432890970906179
262,41.97760295260288,150,0,0,0,0,0.05405726516051648
263,53.47760295260283,150,0,0,0,0,0.0537869788347139
264,51.566064491064374,150,0,0,0,0,0.053518043940540334
265,53.47760295260284,150,0,0,0,0,0.053250453720837636
266,53.710936285936164,150,0,0,0,0,0.05298420145223345
267,47.41093628593618,150,0,0,0,0,0.05271928044497228
268,53.2442696192695,150,0,0,0,0,0.05245568404274742
269,53.71093628593616,150,0,0,0,0,0.05219340562253368
270,36.27760295260291,150,0,0,0,0,0.05193243859442102
271,37.39939782439778,150,0,0,0,0,0.05167277640144891
272,47.01093628593622,150,0,0,0,0,0.05141441251944167
273,51.510936285936175,150,0,0,0,0,0.05115734045684446
274,51.51093628593617,150,0,0,0,0,0.050901553754560236
275,53.01093628593616,150,0,0,0,0,0.05064704598578743
276,52.8442696192695,150,0,0,0,0,0.0503938107558585
277,46.944269619269505,150,0,0,0,0,0.05014184170207921
278,46.477602952602844,150,0,0,0,0,0.04989113249356881
279,36.57760295260291,150,0,0,0,0,0.04964167683110096
280,15.982731157731143,150,0,0,0,0,0.049393468446945456
281,47.97760295260285,150,0,0,0,0,0.04914650110471073
282,52.67760295260283,150,0,0,0,0,0.048900768599187176
283,41.16396658896652,150,0,0,0,0,0.04865626475619124
284,37.444269619269576,150,0,0,0,0,0.04841298343241028
285,24.377602952602945,150,0,0,0,0,0.048170918515248226
286,48.19426961926952,150,0,0,0,0,0.04793006392267198
287,52.07760295260283,150,0,0,0,0,0.047690413603058625
288,36.64426961926958,150,0,0,0,0,0.04745196153504333
289,38.0776029526029,150,0,0,0,0,0.047214701727368115
290,40.877602952602885,150,0,0,0,0,0.04697862821873128
291,52.155380730380614,150,0,0,0,0,0.04674373507763762
292,52.777602952602834,150,0,0,0,0,0.04651001640224943
293,52.77760295260283,150,0,0,0,0,0.04627746632023818
294,53.244269619269495,150,0,0,0,0,0.04604607898863699
295,52.5442696192695,150,0,0,0,0,0.0458158485936938
296,37.67760295260291,150,0,0,0,0,0.04558676935072533
297,41.22229992229985,150,0,0,0,0,0.045358835503971705
298,53.47760295260283,150,0,0,0,0,0.04513204132645185
299,53.47760295260283,150,0,0,0,0,0.04490638111981959
300,53.244269619269495,150,0,0,0,0,0.04468184921422049
301,53.47760295260284,150,0,0,0,0,0.04445843996814939
302,52.54426961926951,150,0,0,0,0,0.04423614776830864
303,51.94939782439771,150,0,0,0,0,0.0440149670294671
304,51.21093628593618,150,0,0,0,0,0.043794892194319764
305,53.47760295260283,150,0,0,0,0,0.043575917733348166
306,53.2442696192695,150,0,0,0,0,0.04335803814468143
307,43.04426961926954,150,0,0,0,0,0.04314124795395802
308,46.07760295260284,150,0,0,0,0,0.04292554171418823
309,39.677602952602896,150,0,0,0,0,0.04271091400561729
310,38.077602952602895,150,0,0,0,0,0.0424973594355892
311,37.34426961926955,150,0,0,0,0,0.042284872638411256
312,38.310936285936236,150,0,0,0,0,0.0420734482752192
313,47.84426961926952,150,0,0,0,0,0.041863081033843105
314,51.97760295260283,150,0,0,0,0,0.04165376562867389
315,53.710936285936164,150,0,0,0,0,0.04144549680053052
316,53.244269619269495,150,0,0,0,0,0.04123826931652787
317,52.33038073038061,150,0,0,0,0,0.04103207796994523
318,52.032731157731035,150,0,0,0,0,0.040826917580095504
319,52.55260295260283,150,0,0,0,0,0.040622782992195024
320,53.01093628593616,150,0,0,0,0,0.04041966907723405
321,36.944269619269576,150,0,0,0,0,0.04021757073184788
322,50.67760295260285,150,0,0,0,0,0.040016482878188646
323,36.84729992229988,150,0,0,0,0,0.0398164004637977
324,46.95260295260285,150,0,0,0,0,0.039617318461478715
325,53.010936285936175,150,0,0,0,0,0.039419231869171324
326,53.710936285936164,150,0,0,0,0,0.03922213570982547
327,37.45538073038068,150,0,0,0,0,0.03902602503127634
328,37.21093628593624,150,0,0,0,0,0.03883089490611996
329,37.61093628593624,150,0,0,0,0,0.038636740431589364
330,23.710936285936288,150,0,0,0,0,0.038443556729431415
331,52.77760295260284,150,0,0,0,0,0.03825133894578426
332,53.01093628593617,150,0,0,0,0,0.03806008225105534
333,48.410936285936174,150,0,0,0,0,0.03786978183980006
334,54.177602952602825,150,0,0,0,0,0.03768043293060106
335,51.93550893550882,150,0,0,0,0,0.03749203076594806
336,52.382731157731044,150,0,0,0,0,0.03730457061211832
337,53.710936285936164,150,0,0,0,0,0.03711804775905773
338,52.38871406371395,150,0,0,0,0,0.03693245752026244
339,53.244269619269495,150,0,0,0,0,0.036747795232661126
340,53.47760295260283,150,0,0,0,0,0.03656405625649782
341,53.9442696192695,150,0,0,0,0,0.03638123597521533
342,48.57760295260284,150,0,0,0,0,0.036199329795339255
343,53.01093628593616,150,0,0,0,0,0.03601833314636256
344,47.410936285936174,150,0,0,0,0,0.03583824148063075
345,37.04426961926958,150,0,0,0,0,0.0356590502732276
346,43.93273115773108,150,0,0,0,0,0.03548075502186146
347,53.9442696192695,150,0,0,0,0,0.03530335124675215
348,53.9442696192695,150,0,0,0,0,0.03512683449051839
349,53.9442696192695,150,0,0,0,0,0.0349512003180658
350,53.9442696192695,150,0,0,0,0,0.03477644431647547
351,52.563714063713945,150,0,0,0,0,0.03460256209489309
352,53.94426961926949,150,0,0,0,0,0.034429549284418624
353,53.244269619269495,150,0,0,0,0,0.03425740153799653
354,53.47760295260283,150,0,0,0,0,0.03408611453030655
355,47.410936285936174,150,0,0,0,0,0.03391568395765502
356,48.87760295260284,150,0,0,0,0,0.03374610553786674
357,52.79704739704728,150,0,0,0,0,0.03357737501017741
358,52.54426961926949,150,0,0,0,0,0.03340948813512652
359,53.710936285936164,150,0,0,0,0,0.03324244069445089
360,43.166064491064404,150,0,0,0,0,0.03307622849097864
361,44.51093628593619,150,0,0,0,0,0.032910847348523745
362,37.84426961926957,150,0,0,0,0,0.03274629311178113
363,36.78273115773112,150,0,0,0,0,0.032582561646222225
364,38.077602952602895,150,0,0,0,0,0.032419648837991116
365,53.2442696192695,150,0,0,0,0,0.032257550593801164
366,53.2442696192695,150,0,0,0,0,0.03209626284083216
367,53.47760295260283,150,0,0,0,0,0.031935781526628
368,53.710936285936164,150,0,0,0,0,0.03177610261899486
369,53.47760295260283,150,0,0,0,0,0.031617222105899886
370,53.2442696192695,150,0,0,0,0,0.03145913599537039
371,53.47760295260283,150,0,0,0,0,0.031301840315393535
372,53.9442696192695,150,0,0,0,0,0.031145331113816566
373,53.244269619269495,150,0,0,0,0,0.030989604458247482
374,53.01093628593616,150,0,0,0,0,0.030834656435956245
375,38.144269619269565,150,0,0,0,0,0.030680483153776465
376,37.44426961926957,150,0,0,0,0,0.030527080738007584
377,41.11093628593621,150,0,0,0,0,0.030374445334317546
378,46.24426961926952,150,0,0,0,0,0.030222573107645957
379,53.710936285936164,150,0,0,0,0,0.030071460242107727
380,53.710936285936164,150,0,0,0,0,0.029921102940897188
381,53.710936285936164,150,0,0,0,0,0.029771497426192704
382,53.9442696192695,150,0,0,0,0,0.02962263993906174
383,52.8442696192695,150,0,0,0,0,0.029474526739366434
384,53.9442696192695,150,0,0,0,0,0.029327154105669603
385,53.71093628593616,150,0,0,0,0,0.029180518335141254
386,37.14426961926957,150,0,0,0,0,0.02903461574346555
387,37.977602952602886,150,0,0,0,0,0.028889442664748223
388,53.9442696192695,150,0,0,0,0,0.028744995451424483
389,51.197299922299806,150,0,0,0,0,0.02860127047416736
390,44.67760295260286,150,0,0,0,0,0.02845826412179652
391,37.21093628593624,150,0,0,0,0,0.028315972801187538
392,52.26606449106437,150,0,0,0,0,0.0281743929371816
393,52.844269619269504,150,0,0,0,0,0.02803352097249569
394,52.777602952602834,150,0,0,0,0,0.02789335336763321
395,37.444269619269576,150,0,0,0,0,0.027753886600795044
396,44.2859362859362,150,0,0,0,0,0.027615117167791067
397,53.244269619269495,150,0,0,0,0,0.027477041581952112
398,52.155380730380614,150,0,0,0,0,0.027339656374042353
399,53.47760295260283,150,0,0,0,0,0.02720295809217214
400,53.47760295260283,150,0,0,0,0,0.02706694330171128
