episode,episode_return,episode_length,success,reached_goal,cliff_hits,risky_visits,epsilon
335,44.14426961926954,150,0,0,0,0,0.03749203076594806
336,52.26606449106437,150,0,0,0,0,0.03730457061211832
337,49.97760295260284,150,0,0,0,0,0.03711804775905773
338,52.155380730380614,150,0,0,0,0,0.03693245752026244
339,44.37760295260286,150,0,0,0,0,0.036747795232661126
340,53.47760295260283,150,0,0,0,0,0.03656405625649782
341,45.21093628593618,150,0,0,0,0,0.03638123597521533
342,53.47760295260283,150,0,0,0,0,0.036199329795339255
343,35.827602952602916,150,0,0,0,0,0.03601833314636256
344,33.94426961926957,150,0,0,0,0,0.03583824148063075
345,52.777602952602834,150,0,0,0,0,0.0356590502732276
346,53.710936285936164,150,0,0,0,0,0.03548075502186146
347,53.9442696192695,150,0,0,0,0,0.03530335124675215
348,53.9442696192695,150,0,0,0,0,0.03512683449051839
349,53.9442696192695,150,0,0,0,0,0.0349512003180658
350,53.710936285936164,150,0,0,0,0,0.03477644431647547
351,52.09704739704728,150,0,0,0,0,0.03460256209489309
352,53.710936285936164,150,0,0,0,0,0.034429549284418624
353,53.710936285936164,150,0,0,0,0,0.03425740153799653
354,47.17760295260285,150,0,0,0,0,0.03408611453030655
355,43.510936285936204,150,0,0,0,0,0.03391568395765502
356,39.08871406371402,150,0,0,0,0,0.03374610553786674
357,37.84426961926957,150,0,0,0,0,0.03357737501017741
358,43.67760295260287,150,0,0,0,0,0.03340948813512652
359,37.84426961926957,150,0,0,0,0,0.03324244069445089
360,42.65538073038065,150,0,0,0,0,0.03307622849097864
361,53.244269619269495,150,0,0,0,0,0.032910847348523745
362,52.61093628593616,150,0,0,0,0,0.03274629311178113
363,51.48273115773104,150,0,0,0,0,0.032582561646222225
364,53.47760295260283,150,0,0,0,0,0.032419648837991116
365,53.710936285936164,150,0,0,0,0,0.032257550593801164
366,54.177602952602825,150,0,0,0,0,0.03209626284083216
367,53.47760295260283,150,0,0,0,0,0.031935781526628
368,53.47760295260283,150,0,0,0,0,0.03177610261899486
369,36.11093628593625,150,0,0,0,0,0.031617222105899886
370,52.77760295260283,150,0,0,0,0,0.03145913599537039
371,53.710936285936164,150,0,0,0,0,0.031301840315393535
372,52.777602952602834,150,0,0,0,0,0.031145331113816566
373,38.14426961926958,150,0,0,0,0,0.030989604458247482
374,53.244269619269495,150,0,0,0,0,0.030834656435956245
375,38.844269619269575,150,0,0,0,0,0.030680483153776465
376,37.84426961926957,150,0,0,0,0,0.030527080738007584
377,23.510936285936296,150,0,0,0,0,0.030374445334317546
378,36.64426961926958,150,0,0,0,0,0.030222573107645957
379,53.47760295260283,150,0,0,0,0,0.030071460242107727
380,53.710936285936164,150,0,0,0,0,0.029921102940897188
381,53.9442696192695,150,0,0,0,0,0.029771497426192704
382,53.710936285936164,150,0,0,0,0,0.02962263993906174
383,53.47760295260283,150,0,0,0,0,0.029474526739366434
384,53.47760295260283,150,0,0,0,0,0.029327154105669603
385,53.94426961926949,150,0,0,0,0,0.029180518335141254
386,53.710936285936164,150,0,0,0,0,0.02903461574346555
387,44.37760295260286,150,0,0,0,0,0.028889442664748223
388,53.710936285936164,150,0,0,0,0,0.028744995451424483
389,47.80965423465413,150,0,0,0,0,0.02860127047416736
390,37.11093628593625,150,0,0,0,0,0.02845826412179652
391,44.04426961926953,150,0,0,0,0,0.028315972801187538
392,33.30545843045841,150,0,0,0,0,0.0281743929371816
393,36.97760295260291,150,0,0,0,0,0.02803352097249569
394,53.710936285936164,150,0,0,0,0,0.02789335336763321
395,53.01093628593616,150,0,0,0,0,0.027753886600795044
396,53.47760295260283,150,0,0,0,0,0.027615117167791067
397,54.177602952602825,150,0,0,0,0,0.027477041581952112
398,53.9442696192695,150,0,0,0,0,0.027339656374042353
399,53.2442696192695,150,0,0,0,0,0.02720295809217214
400,53.47760295260283,150,0,0,0,0,0.02706694330171128
401,53.08273115773104,150,0,0,0,0,0.026931608585202722
402,53.71093628593616,150,0,0,0,0,0.02679695054227671
403,54.177602952602825,150,0,0,0,0,0.026662965789565327
404,53.9442696192695,150,0,0,0,0,0.0265296509606175
405,53.9442696192695,150,0,0,0,0,0.026397002705814413
406,53.9442696192695,150,0,0,0,0,0.026265017692285342
407,52.849397824397705,150,0,0,0,0,0.026133692603823915
408,44.44426961926953,150,0,0,0,0,0.026003024140804794
409,46.544269619269514,150,0,0,0,0,0.02587300902010077
410,37.67760295260291,150,0,0,0,0,0.025743643975000268
411,36.27760295260289,150,0,0,0,0,0.025614925755125268
412,52.5442696192695,150,0,0,0,0,0.02548685112634964
413,53.710936285936164,150,0,0,0,0,0.025359416870717893
414,51.78063325563314,150,0,0,0,0,0.025232619786364305
415,53.94426961926949,150,0,0,0,0,0.02510645668743248
416,54.177602952602825,150,0,0,0,0,0.024980924403995318
417,53.710936285936164,150,0,0,0,0,0.024856019781975342
418,53.9442696192695,150,0,0,0,0,0.024731739683065464
419,54.177602952602825,150,0,0,0,0,0.024608080984650137
420,53.47760295260283,150,0,0,0,0,0.024485040579726884
421,53.710936285936164,150,0,0,0,0,0.02436261537682825
422,48.34426961926951,150,0,0,0,0,0.02424080229994411
423,51.844269619269504,150,0,0,0,0,0.02411959828844439
424,50.67760295260284,150,0,0,0,0,0.023999000297002165
425,53.47760295260283,150,0,0,0,0,0.023879005295517154
426,53.710936285936164,150,0,0,0,0,0.02375961026903957
427,48.344269619269504,150,0,0,0,0,0.02364081221769437
428,46.71093628593617,150,0,0,0,0,0.0235226081566059
429,37.6776029526029,150,0,0,0,0,0.02340499511582287
430,53.710936285936164,150,0,0,0,0,0.023287970140243756
431,52.777602952602834,150,0,0,0,0,0.02317153028954254
432,52.032731157731035,150,0,0,0,0,0.023055672638094826
433,52.71396658896647,150,0,0,0,0,0.022940394274904352
434,53.47760295260283,150,0,0,0,0,0.02282569230352983
435,53.47760295260283,150,0,0,0,0,0.022711563842012183
436,37.84426961926957,150,0,0,0,0,0.02259800602280212
437,24.994269619269595,150,0,0,0,0,0.02248501599268811
438,51.1442696192695,150,0,0,0,0,0.022372590912724668
439,45.54426961926952,150,0,0,0,0,0.022260727958161045
440,38.0776029526029,150,0,0,0,0,0.02214942431837024
441,38.54426961926957,150,0,0,0,0,0.02203867719677839
442,52.1442696192695,150,0,0,0,0,0.021928483810794496
443,54.177602952602825,150,0,0,0,0,0.021818841391740524
444,53.244269619269495,150,0,0,0,0,0.02170974718478182
445,53.94426961926949,150,0,0,0,0,0.02160119844885791
446,53.710936285936164,150,0,0,0,0,0.021493192456613623
447,53.710936285936164,150,0,0,0,0,0.021385726494330556
448,51.41093628593617,150,0,0,0,0,0.021278797861858902
449,53.710936285936164,150,0,0,0,0,0.02117240387254961
450,52.14426961926951,150,0,0,0,0,0.02106654185318686
451,52.563714063713945,150,0,0,0,0,0.020961209143920925
452,51.277602952602834,150,0,0,0,0,0.02085640309820132
453,53.47760295260283,150,0,0,0,0,0.020752121082710316
454,41.577602952602895,150,0,0,0,0,0.020648360477296766
